3.489997 -0.043472 -2.671287 0.007029 
3.499997 -0.016829 -2.674393 0.007042 
3.509997 0.009845 -2.677236 0.007055 
3.519997 0.036546 -2.679814 0.007068 
3.529997 0.063274 -2.682129 0.007081 
3.539997 0.090024 -2.684178 0.007094 
3.549997 0.116795 -2.685962 0.007107 
3.559997 0.143584 -2.687480 0.007121 
3.569997 0.170387 -2.688732 0.007134 
3.579997 0.197203 -2.689717 0.007147 
3.589997 0.224029 -2.690434 0.007161 
3.599997 0.250862 -2.690884 0.007174 
3.609997 0.277699 -2.691067 0.007188 
3.619997 0.304538 -2.690981 0.007202 
3.629997 0.331375 -2.690626 0.007215 
3.639997 0.358209 -2.690003 0.007229 
3.649997 0.385037 -2.689111 0.007243 
3.659997 0.411856 -2.687950 0.007257 
3.669997 0.438663 -2.686519 0.007271 
3.679997 0.465455 -2.684819 0.007285 
3.689997 0.492231 -2.682849 0.007299 
3.699997 0.518986 -2.680610 0.007313 
3.709997 0.545719 -2.678100 0.007327 
3.719997 0.572427 -2.675321 0.007341 
3.729997 0.599107 -2.672272 0.007355 
3.739997 0.625756 -2.668954 0.007370 
3.749997 0.652372 -2.665365 0.007384 
3.759997 0.678952 -2.661507 0.007399 
3.769997 0.705493 -2.657379 0.007413 
3.779997 0.731992 -2.652981 0.007427 
3.789997 0.758448 -2.648314 0.007442 
3.799997 0.784856 -2.643378 0.007457 
3.809997 0.811216 -2.638173 0.007471 
3.819997 0.837523 -2.632699 0.007486 
3.829997 0.863775 -2.626956 0.007500 
3.839997 0.889969 -2.620945 0.007515 
3.849997 0.916104 -2.614666 0.007530 
3.859997 0.942175 -2.608120 0.007545 
3.869997 0.968181 -2.601307 0.007560 
3.879997 0.994118 -2.594226 0.007574 
3.889997 1.019985 -2.586879 0.007589 
3.899997 1.045778 -2.579266 0.007604 
3.909997 1.071494 -2.571388 0.007619 
3.919997 1.097132 -2.563244 0.007634 
3.929997 1.122688 -2.554836 0.007649 
3.939997 1.148160 -2.546164 0.007664 
3.949997 1.173545 -2.537229 0.007679 
3.959997 1.198841 -2.528030 0.007694 
3.969997 1.224044 -2.518570 0.007709 
3.979997 1.249153 -2.508848 0.007724 
3.989997 1.274164 -2.498866 0.007739 
3.999997 1.299075 -2.488623 0.007754 
4.009997 1.323884 -2.478121 0.007770 
4.019997 1.348587 -2.467360 0.007785 
4.029997 1.373183 -2.456342 0.007800 
4.039998 1.397668 -2.445066 0.007815 
4.049998 1.422041 -2.433534 0.007830 
4.059998 1.446298 -2.421747 0.007845 
4.069998 1.470437 -2.409706 0.007860 
4.079998 1.494455 -2.397411 0.007875 
4.089999 1.518351 -2.384864 0.007891 
4.099999 1.542121 -2.372066 0.007906 
4.109999 1.565762 -2.359016 0.007921 
4.119999 1.589273 -2.345718 0.007936 
4.130000 1.612651 -2.332171 0.007951 
